state,county,school_name,vaccination_rate,num_students,school_id
KY,Kenton,"Saint Henry District
High School",0.731,500,KY-01321
KY,Kenton,Scott High School,0.987,500,KY-01322
KY,Kenton,"Simon Kenton High
School",0.9909,500,KY-01323
KY,Kenton,"Villa Madonna
Academy High
School",0.311,500,KY-01324
KY,Knott,"Knott County
Central High
School",0.98,500,KY-01325
KY,Knox,"Barbourville
Learning
Center/Barbourville
Independent
School",0.956,500,KY-01326
KY,Knox,"Knox Central High
School",0.959,500,KY-01327
KY,Knox,"Knox County
Learning Academy",1,500,KY-01328
KY,Knox,"Lynn Camp Middle
High School",0.922,500,KY-01329
KY,LaRue,"LaRue County High
School",0.9375,500,KY-01330
KY,Laurel,"North Laurel High
School",0.9642,500,KY-01331
KY,Laurel,"South Laurel High
School",0.94,500,KY-01332
KY,Lawrence,"Lawrence County
High School",0.995,500,KY-01333
KY,Lee,"Lee County Middle
High School",1,500,KY-01334
KY,Leslie,"Leslie County High
School",0.991,500,KY-01335
KY,Letcher,"Jenkins
Independent
School",0.967,500,KY-01336
KY,Letcher,"Letcher County
Central High
School",1,500,KY-01337
KY,Lewis,"Lewis County High
School",0.984,500,KY-01338
KY,Lincoln,"Lincoln County
High School",0.953,500,KY-01339
KY,Livingston,"Livingston Central
High School",0.949,500,KY-01340
KY,Logan,"Logan County High
School",0.971,500,KY-01341
KY,Logan,"Russellville High
School",0.964,500,KY-01342
KY,Logan,The Academy,1,500,KY-01343
KY,Madison,"Berea Community
High School",0.924,500,KY-01344
KY,Madison,"Madison Central
High School",0.969,500,KY-01345
KY,Madison,"Madison Southern
High School",0.98,500,KY-01346
KY,Magoffin,"Magoffin County
High School",0.979,500,KY-01347
KY,Marion,"Marion County
High School",1,500,KY-01348
KY,Marshall,"Christian
Fellowship School",0.833,500,KY-01349
KY,Marshall,"Marshall County
High School",0.979,500,KY-01350
KY,Martin,"Martin County High
School",1,500,KY-01351
KY,Mason,"Mason County High
School",0.9282,500,KY-01352
KY,Mason,"Saint Patrick
School",0.118,500,KY-01353
KY,McCracken,"Choices
Educational Center
(no K this year)",0.941,500,KY-01354
KY,McCracken,"Community
Christian Academy",0.737,500,KY-01355
KY,McCracken,"McCracken County
High School",0.958,500,KY-01356
KY,McCracken,"Paducah Tilghman
High School",0.945,500,KY-01357
KY,McCreary,"McCreary Central
High School",0.9937,500,KY-01358
KY,McLean,"McLean County
High School",1,500,KY-01359
KY,Meade,"Meade County
High School",0.9432,500,KY-01360
KY,Menifee,"Menifee County
High School",0.986,500,KY-01361
KY,Mercer,Mercer Central,0.933,500,KY-01362
KY,Mercer,"Mercer County
Senior High School",0.979,500,KY-01363
KY,Metcalfe,"Metcalfe County
High School",0.966,500,KY-01364
KY,Monroe,"Gamaliel
Elementary",0.986,500,KY-01365
KY,Montgomery,"Montgomery
County High
School",0.984,500,KY-01366
KY,Montgomery,The Sterling School,0.92,500,KY-01367
KY,Morgan,"Morgan County
High School",0.985,500,KY-01368
KY,Muhlenberg,"Muhlenberg County
High School",0.967,500,KY-01369
KY,Muhlenberg,"The Renaissance
Center",1,500,KY-01370
KY,Nelson,"Bardstown High
School",0.955,500,KY-01371
KY,Nelson,"Bethlehem High
School",0.976,500,KY-01372
KY,Nelson,"Nelson County
High School",0.974,500,KY-01373
KY,Nelson,"The Academy at
Horizons",1,500,KY-01374
KY,Nelson,"Thomas Nelson
High School",0.987,500,KY-01375
KY,Ohio,"Ohio County High
School",0.98,500,KY-01376
KY,Oldham,"Buckner Alternative
High School",1,500,KY-01377
KY,Oldham,"North Oldham High
School",0.974,500,KY-01378
KY,Oldham,"Oldham County
High School",0.9725,500,KY-01379
KY,Oldham,"South Oldham High
School",0.966,500,KY-01380
KY,Owen,"Owen County High
School",0.993,500,KY-01381
KY,Owsley,"Owsley County
High School",0.956,500,KY-01382
KY,Pendleton,"Pendleton County
High School",0.9875,500,KY-01383
KY,Perry,"Hazard High
School",0.973,500,KY-01384
KY,Perry,Learning Academy,0.909,500,KY-01385
KY,Perry,"Perry County
Central High
School",0.956,500,KY-01386
KY,Pike,Belfry High School,1,500,KY-01387
KY,Pike,"East Ridge High
School",0.988,500,KY-01388
KY,Pike,"Pike County
Central High
School",1,500,KY-01389
KY,Pike,"Pikeville High
School",0.987,500,KY-01390
KY,Pike,"Shelby Valley High
School",1,500,KY-01391
KY,Powell,"Powell County High
School",0.977,500,KY-01392
KY,Pulaski,"Pulaski County
High School",0.983,500,KY-01393
KY,Pulaski,"Somerset High
School",0.9922,500,KY-01394
KY,Pulaski,"Southwestern High
School",0.959,500,KY-01395
KY,Rockcastle,"Rockcastle County
High School",0.915,500,KY-01396
KY,Rowan,"Bluegrass
Discovery
Academy Middle",0.857,500,KY-01397
KY,Rowan,"Rowan County
Senior High School",0.946,500,KY-01398
KY,Russell,"Russell County
High School",0.978,500,KY-01399
KY,Scott,"Great Crossing
High School",0.949,500,KY-01400
KY,Scott,"Phoenix Horizon
Community",1,500,KY-01401
KY,Scott,"Scott County High
School",0.966,500,KY-01402
KY,Shelby,"Ascension
Academy",1,500,KY-01403
KY,Shelby,"Cornerstone
Christian Academy",0.875,500,KY-01404
KY,Shelby,"Martha Layne
Collins High School",0.947,500,KY-01405
KY,Shelby,"Shelby County
High School",0.95,500,KY-01406
KY,Simpson,"Franklin-Simpson
High School",0.985,500,KY-01407
KY,Simpson,"Franklin-Simpson
High School West
Campus",1,500,KY-01408
KY,Spencer,Hillview Academy,0.818,500,KY-01409
KY,Spencer,"Spencer County
High School",0.975,500,KY-01410
KY,Taylor,"Campbellsville High
School",0.976,500,KY-01411
KY,Taylor,"Taylor County High
School",0.935,500,KY-01412
KY,Todd,"Todd County
Central High
School",0.958,500,KY-01413
KY,Trigg,"Trigg County
Primary School",0.908,500,KY-01414
KY,Trimble,"Trimble County
JR/SR High School",0.987,500,KY-01415
KY,Union,"Union County High
School",0.985,500,KY-01416
KY,Warren,"Bowling Green
High School",0.923,500,KY-01417
KY,Warren,"Foundation
Christian Academy",1,500,KY-01418
KY,Warren,"Greenwood High
School",0.966,500,KY-01419
KY,Warren,"South Warren High
School",0.976,500,KY-01420
KY,Warren,"Warren Central
High School",0.927,500,KY-01421
KY,Warren,"Warren East High
School",0.992,500,KY-01422
KY,Washington,"Commander
Academy",1,500,KY-01423
KY,Washington,"Washington County
High School",0.983,500,KY-01424
KY,Wayne,"Wayne County
High School",0.996,500,KY-01425
KY,Webster,"Webster County
High School",0.965,500,KY-01426
KY,Whitley,Corbin High School,0.953,500,KY-01427
KY,Whitley,"Whitley County
High School",0.957,500,KY-01428
KY,Whitley,"Whitley County
North Elementary
School",0.968,500,KY-01429
KY,Wolfe,"Wolfe County High
School",0.921,500,KY-01430
KY,Woodford,"Woodford County
High School",0.962,500,KY-01431
LA,Acadia,Armstrong Middle School,1,500,LA-00001
LA,Acadia,Branch Elementary School,0.96055,500,LA-00002
LA,Acadia,Central Rayne Kindergarten School,0.9328,500,LA-00003
LA,Acadia,Church Point Elementary School,0.92,500,LA-00004
LA,Acadia,Church Point High School,0.9917,500,LA-00005
LA,Acadia,Church Point Middle School,0.9655,500,LA-00006
LA,Acadia,Crowley High School,0.9794,500,LA-00007
LA,Acadia,Crowley Kindergarten School,0.9221,500,LA-00008
LA,Acadia,Crowley Middle School,0.984,500,LA-00009
LA,Acadia,Egan Elementary School,0.9655,500,LA-00010
LA,Acadia,Estherwood Elementary School,0.8815,500,LA-00011
LA,Acadia,Evangeline Elementary School,0.76975,500,LA-00012
LA,Acadia,Iota Elementary School,0.8778,500,LA-00013
LA,Acadia,Iota High School,0.9716,500,LA-00014
LA,Acadia,Iota Middle School,0.9733,500,LA-00015
LA,Acadia,Mermentau Elementary School,0.9162,500,LA-00016
LA,Acadia,Midland High School,0.9623,500,LA-00017
LA,Acadia,Mire Elementary School,0.91785,500,LA-00018
LA,Acadia,Morse Elementary School,1,500,LA-00019
LA,Acadia,Northside Christian School,0.8012,500,LA-00020
LA,Acadia,Notre Dame High School,0.9625,500,LA-00021
LA,Acadia,Our Mother of Peace Elementary School,0.79165,500,LA-00022
LA,Acadia,Rayne Catholic Elementary School,0.88275,500,LA-00023
LA,Acadia,Rayne High School,0.9766,500,LA-00024
LA,Acadia,Richard Elementary School,0.9254,500,LA-00025
LA,Acadia,St. Francis School,0.9091,500,LA-00026
LA,Acadia,St. Michael School,0.7975,500,LA-00027
LA,Allen,Elizabeth High School,0.916866666666667,500,LA-00028
LA,Allen,Fairview High School,0.9774,500,LA-00029
LA,Allen,Kinder Elementary School,0.8977,500,LA-00030
LA,Allen,Kinder High School,0.9896,500,LA-00031
LA,Allen,Kinder Middle School,1,500,LA-00032
LA,Allen,Oakdale Elementary School,1,500,LA-00033
LA,Allen,Oakdale High School,0.9753,500,LA-00034
LA,Allen,Oakdale Middle School,0.989,500,LA-00035
LA,Allen,Oberlin Elementary School,0.9643,500,LA-00036
LA,Allen,Oberlin High School,1,500,LA-00037
LA,Allen,Reeves High School,0.948733333333333,500,LA-00038
LA,Ascension,Ascension Christian Elem. & Middle School,0.92145,500,LA-00039
LA,Ascension,Ascension Christian High School,0.9783,500,LA-00040
LA,Ascension,Ascension Diocesan Regional School,0.983333333333333,500,LA-00041
LA,Ascension,Bluff Middle School,0.978,500,LA-00042
LA,Ascension,Bluff Ridge Primary,0.9247,500,LA-00043
LA,Ascension,Bullion Primary School,0.96,500,LA-00044
LA,Ascension,Central Middle School,0.994,500,LA-00045
LA,Ascension,Central Primary School,0.95,500,LA-00046
LA,Ascension,Donaldsonville High School,1,500,LA-00047
LA,Ascension,Donaldsonville Primary School,0.9882,500,LA-00048
LA,Ascension,Duplessis Primary School,0.9545,500,LA-00049
LA,Ascension,Dutchtown High School,0.988,500,LA-00050
LA,Ascension,Dutchtown Middle School,0.9764,500,LA-00051
LA,Ascension,Dutchtown Primary School,0.9688,500,LA-00052
LA,Ascension,Ea/Ei Catholic Partnership School,0.9717,500,LA-00053
LA,Ascension,East Ascension High School,1,500,LA-00054
LA,Ascension,G. W. Carver Primary School,1,500,LA-00055
LA,Ascension,Galvez Middle School,0.9949,500,LA-00056
LA,Ascension,Galvez Primary School,0.9485,500,LA-00057
LA,Ascension,Gonzales Middle School,0.9907,500,LA-00058
LA,Ascension,Gonzales Primary School,0.9756,500,LA-00059
LA,Ascension,Lake Elementary School,0.9662,500,LA-00060
LA,Ascension,Lakeside Primary School,0.9211,500,LA-00061
LA,Ascension,Lowery Middle School,1,500,LA-00062
LA,Ascension,Oak Grove Primary School,0.9327,500,LA-00063
LA,Ascension,Pecan Grove Primary,0.9706,500,LA-00064
LA,Ascension,Prairieville High School,0.9858,500,LA-00065
LA,Ascension,Prairieville Middle School,0.9895,500,LA-00066
LA,Ascension,Prairieville Primary School,0.9923,500,LA-00067
LA,Ascension,Sorrento Primary,0.9318,500,LA-00068
LA,Ascension,Spanish Lake Primary School,0.9538,500,LA-00069
LA,Ascension,St. Amant High School,1,500,LA-00070
LA,Ascension,St. Amant Middle School,1,500,LA-00071
LA,Ascension,St. Amant Primary School,0.9659,500,LA-00072
LA,Ascension,Sugar Mill Primary School,0.9789,500,LA-00073
LA,Ascension,The Church Academy,0.7557,500,LA-00074
LA,Assumption,Assumption High School,1,500,LA-00075
LA,Assumption,Bayou L'Ourse Primary School,0.9583,500,LA-00076
LA,Assumption,Belle Rose Middle School,1,500,LA-00077
LA,Assumption,Belle Rose Primary School,1,500,LA-00078
LA,Assumption,Labadieville Middle School,1,500,LA-00079
LA,Assumption,Labadieville Primary School,0.9762,500,LA-00080
LA,Assumption,Napoleonville Middle School,1,500,LA-00081
LA,Assumption,Napoleonville Primary School,0.9038,500,LA-00082
LA,Assumption,Pierre Part Elementary School,0.9896,500,LA-00083
LA,Assumption,St. Elizabeth School,1,500,LA-00084
LA,Avoyelles,Avoyelles High School,0.9872,500,LA-00085
LA,Avoyelles,Avoyelles Public Charter School,0.9057,500,LA-00086
LA,Avoyelles,Bunkie Elementary School,1,500,LA-00087
LA,Avoyelles,Bunkie High School,0.9906,500,LA-00088
LA,Avoyelles,Cottonport Elementary School,0.8636,500,LA-00089
LA,Avoyelles,Lafargue Elementary School,0.9324,500,LA-00090
LA,Avoyelles,Louisiana School For the Agricultural Sciences,1,500,LA-00091
LA,Avoyelles,Marksville Elementary School,1,500,LA-00092
LA,Avoyelles,Marksville High School,1,500,LA-00093
LA,Avoyelles,Plaucheville Elementary School,1,500,LA-00094
LA,Avoyelles,Riverside Elementary School,1,500,LA-00095
LA,Avoyelles,Sacred Heart School,0.9145,500,LA-00096
LA,Avoyelles,St. Anthony of Padua School,0.906,500,LA-00097
LA,Avoyelles,St. Joseph Elementary & High School,0.980966666666667,500,LA-00098
LA,Avoyelles,"St. Mary's Assumption School, Cottonport",0.925,500,LA-00099
LA,Beauregard,Deridder High School,0.9712,500,LA-00100
LA,Beauregard,East Beauregard Elementary School,0.9153,500,LA-00101
LA,Beauregard,East Beauregard High School,1,500,LA-00102
LA,Beauregard,K.R. Hanchey Elementary School,0.928,500,LA-00103
LA,Beauregard,Merryville High School,0.967466666666667,500,LA-00104
LA,Beauregard,Pine Wood Elementary School,0.9833,500,LA-00105
LA,Beauregard,Singer High School,0.954033333333333,500,LA-00106
LA,Beauregard,South Beauregard Elementary School,0.8571,500,LA-00107
LA,Beauregard,South Beauregard High School,0.9829,500,LA-00108
LA,Beauregard,South Beauregard Upper Elementary,1,500,LA-00109
LA,Bienville,Arcadia High School,1,500,LA-00110
LA,Bienville,Castor High School,0.9798,500,LA-00111
LA,Bienville,Crawford Elementary School,1,500,LA-00112
LA,Bienville,Gibsland-Coleman High School,1,500,LA-00113
LA,Bienville,Ringgold Elementary School,1,500,LA-00114
LA,Bienville,Ringgold High School,0.9815,500,LA-00115
LA,Bienville,Saline High School,0.906233333333333,500,LA-00116
LA,Bossier,Airline High School,0.9961,500,LA-00117
LA,Bossier,Apollo Elementary School,0.9802,500,LA-00118
LA,Bossier,Bellaire Elementary School,0.9351,500,LA-00119
LA,Bossier,Benton Elementary School,0.9174,500,LA-00120
LA,Bossier,Benton High School,0.9844,500,LA-00121
LA,Bossier,Benton Intermediate School,0.9886,500,LA-00122
LA,Bossier,Bossier Elementary School,0.9565,500,LA-00123
LA,Bossier,Bossier High School,0.9856,500,LA-00124
LA,Bossier,Central Park Elementary School,0.9818,500,LA-00125
LA,Bossier,Cope Middle School,0.9912,500,LA-00126
LA,Bossier,Elm Grove Elementary School,0.8649,500,LA-00127
LA,Bossier,Elm Grove Middle School,0.9846,500,LA-00128
LA,Bossier,Greenacres Middle School,0.9809,500,LA-00129
LA,Bossier,Haughton Elementary School,0.9342,500,LA-00130
LA,Bossier,Haughton High School,0.9967,500,LA-00131
LA,Bossier,Haughton Middle School,1,500,LA-00132
LA,Bossier,Kingston Elementary,0.9527,500,LA-00133
LA,Bossier,Legacy Elementary,0.9286,500,LA-00134
LA,Bossier,Meadowview Elementary School,0.9467,500,LA-00135
LA,Bossier,Parkway High School,0.9812,500,LA-00136
LA,Bossier,Plain Dealing Middle/High  School,0.953833333333333,500,LA-00137
LA,Bossier,Plantation Park Elementary School,0.9138,500,LA-00138
LA,Bossier,Providence Classical Academy,0.9762,500,LA-00139
LA,Bossier,R. V. Kerr Elementary School,0.9839,500,LA-00140
LA,Bossier,Rusheon Middle School,0.9936,500,LA-00141
LA,Bossier,Stockwell Place Elementary School,0.9661,500,LA-00142
LA,Bossier,Sun City Elementary School,0.9279,500,LA-00143
LA,Bossier,T.L. Rodes Elementary School,0.986,500,LA-00144
LA,Bossier,W. T. Lewis Elementary,0.9494,500,LA-00145
LA,Bossier,Waller Elementary School,0.9,500,LA-00146
LA,Caddo,A. C. Steere Elementary School,0.8861,500,LA-00147
LA,Caddo,Academic Recovery & Career Discovery Center,1,500,LA-00148
LA,Caddo,Ascension Classical School,0.875,500,LA-00149
LA,Caddo,Atkins Technology Elementary School,0.8889,500,LA-00150
LA,Caddo,Bethune/Oak Park Elementary School,0.9324,500,LA-00151
LA,Caddo,Blanchard Elementary School,0.9452,500,LA-00152
LA,Caddo,Booker T. Washington High School,0.9946,500,LA-00153
LA,Caddo,Broadmoor Stem Academy,0.94035,500,LA-00154
LA,Caddo,C.E. Byrd High School,0.9888,500,LA-00155
LA,Caddo,Caddo Career & Tech Center,0.9906,500,LA-00156
LA,Caddo,Caddo Heights Elementary School,0.9167,500,LA-00157
LA,Caddo,Caddo Parish Magnet High School,0.9898,500,LA-00158
LA,Caddo,Caddo Parish Middle Magnet School,0.9728,500,LA-00159
LA,Caddo,Caddo Virtual Academy,0.963,500,LA-00160
LA,Caddo,Calvary Baptist Academy,0.952866666666667,500,LA-00161
LA,Caddo,Captain Shreve High School,0.9756,500,LA-00162
LA,Caddo,Cherokee Park Elementary School,0.9524,500,LA-00163
LA,Caddo,Claiborne Fundamental Elementary School,0.9286,500,LA-00164
LA,Caddo,Creswell Elementary School,0.9787,500,LA-00165
LA,Caddo,Donnie Bickham Middle School,0.9899,500,LA-00166
LA,Caddo,Eden Gardens Fundamental Elementary School,0.9655,500,LA-00167
LA,Caddo,Eighty-First Street Ece Center,1,500,LA-00168
LA,Caddo,Evangel Christian Academy,0.961333333333333,500,LA-00169
LA,Caddo,Fair Park Middle School,0.9864,500,LA-00170
LA,Caddo,Fairfield Magnet School,0.9667,500,LA-00171
LA,Caddo,First Baptist Church School,0.9474,500,LA-00172
LA,Caddo,Forest Hill Elementary School,0.9677,500,LA-00173
LA,Caddo,Green Oaks High School,0.9846,500,LA-00174
LA,Caddo,Herndon Magnet School,0.9198,500,LA-00175
LA,Caddo,Huntington High School,0.9698,500,LA-00176
LA,Caddo,J. S. Clark Elementary School,0.8852,500,LA-00177
LA,Caddo,Judson Fundamental Elementary School,0.9318,500,LA-00178
LA,Caddo,Keithville Elementary/Middle School,0.9598,500,LA-00179
LA,Caddo,Loyola College Preparatory School,0.9785,500,LA-00180
LA,Caddo,Magnolia School of Excellence,0.96835,500,LA-00181
LA,Caddo,Magnolia School of Excellence Charter School,0.8448,500,LA-00182
LA,Caddo,Midway Professional Development Center,0.9394,500,LA-00183
LA,Caddo,Montessori School For Shreveport,0.95455,500,LA-00184
LA,Caddo,Mooringsport Elementary School,0.9118,500,LA-00185
LA,Caddo,North Caddo Elementary/Middle School,0.95185,500,LA-00186
LA,Caddo,North Caddo High School,0.9881,500,LA-00187
LA,Caddo,North Highlands Elementary School,1,500,LA-00188
LA,Caddo,Northside Middle School,0.989,500,LA-00189
LA,Caddo,Northwood High School,0.9808,500,LA-00190
LA,Caddo,Pathways In Education - North Market,0.9756,500,LA-00191
LA,Caddo,Pathways In Education School,1,500,LA-00192
LA,Caddo,Pine Grove Elementary School,0.8772,500,LA-00193
LA,Caddo,Queensborough Elementary School,0.9677,500,LA-00194
LA,Caddo,Ridgewood Middle School,0.9688,500,LA-00195
LA,Caddo,Riverside Elementary School,0.9123,500,LA-00196
LA,Caddo,Shreve Island Elementary School,0.9667,500,LA-00197
LA,Caddo,South Highlands Elementary Magnet School,0.954,500,LA-00198
LA,Caddo,Southern Hills Elementary School,0.913,500,LA-00199
LA,Caddo,Southfield School,0.95285,500,LA-00200
LA,Caddo,Southwood High School,0.9867,500,LA-00201
LA,Caddo,St. John Berchmans Cathedral School,0.9333,500,LA-00202
LA,Caddo,St. Joseph School,0.9583,500,LA-00203
LA,Caddo,St. Mark's Cathedral School,1,500,LA-00204
LA,Caddo,Summer Grove Elementary School,0.9733,500,LA-00205
LA,Caddo,Summerfield Elementary School,0.9851,500,LA-00206
LA,Caddo,Turner Elementary/Middle School,0.9676,500,LA-00207
LA,Caddo,University Elementary School,0.9459,500,LA-00208
LA,Caddo,Walnut Hill Elementary/Middle School,0.9606,500,LA-00209
LA,Caddo,Westwood Elementary School,0.918,500,LA-00210
LA,Caddo,Woodlawn High School,1,500,LA-00211
LA,Caddo,Word of God Academy,0.9348,500,LA-00212
LA,Caddo,Youree Drive Middle School,0.9709,500,LA-00213
LA,Calcasieu,A. A. Nelson Elementary School,0.9286,500,LA-00214
LA,Calcasieu,Alfred M. Barbe High School,0.989,500,LA-00215
LA,Calcasieu,Barbe Elementary School,0.8667,500,LA-00216
LA,Calcasieu,Bell City High School,0.9532,500,LA-00217
LA,Calcasieu,Bishop Noland Episcopal Day School,0.839233333333333,500,LA-00218
LA,Calcasieu,Brentwood Elementary School,0.8723,500,LA-00219
LA,Calcasieu,College Oaks Elementary School,0.9592,500,LA-00220
LA,Calcasieu,Combre/Fondel Elementary School,0.9474,500,LA-00221
LA,Calcasieu,Cypress Cove School,0.9474,500,LA-00222
LA,Calcasieu,Dequincy High School,1,500,LA-00223
LA,Calcasieu,Dequincy Middle School,0.9839,500,LA-00224
LA,Calcasieu,Dequincy Primary School,0.8929,500,LA-00225
LA,Calcasieu,Dolby Elementary School,0.9259,500,LA-00226
LA,Calcasieu,E. K. Key Elementary School,0.9121,500,LA-00227
LA,Calcasieu,F. K. White Middle School,0.9347,500,LA-00228
LA,Calcasieu,Fairview Elementary School,0.9186,500,LA-00229
LA,Calcasieu,First Baptist Christian Academy,0.78415,500,LA-00230
LA,Calcasieu,Frasch Elementary School,0.8916,500,LA-00231
LA,Calcasieu,Gillis Elementary School,0.8132,500,LA-00232
LA,Calcasieu,Hamilton Christian Academy,0.8889,500,LA-00233
LA,Calcasieu,Henry Heights Elementary School,0.8846,500,LA-00234
LA,Calcasieu,Immaculate Conception Cathedral School,0.95,500,LA-00235
LA,Calcasieu,Iowa High School,0.9924,500,LA-00236
LA,Calcasieu,J. I. Watson Middle School,0.962,500,LA-00237
LA,Calcasieu,John J. Johnson Ii Elementary School,1,500,LA-00238
LA,Calcasieu,Lagrange High School,0.9418,500,LA-00239
LA,Calcasieu,Lake Charles Charter Academy,0.92975,500,LA-00240
LA,Calcasieu,Lake Charles College Prep,0.9935,500,LA-00241
LA,Calcasieu,Leblanc Middle School,0.9732,500,LA-00242
LA,Calcasieu,Lebleu Settlement Elementary School,0.9167,500,LA-00243
LA,Calcasieu,Life Christain Academy,0.72225,500,LA-00244
LA,Calcasieu,M. J. Kaufman Elementary School,0.9643,500,LA-00245
LA,Calcasieu,Maplewood Middle School,0.9149,500,LA-00246
LA,Calcasieu,Moss Bluff Elementary School,0.9077,500,LA-00247
LA,Calcasieu,Moss Bluff Middle School,0.9803,500,LA-00248
LA,Calcasieu,Oak Park Elementary School,1,500,LA-00249
LA,Calcasieu,Oak Park Middle School,0.9853,500,LA-00250
LA,Calcasieu,Our Lady Queen of Heaven School,0.9002,500,LA-00251
LA,Calcasieu,Our Lady's School,0.8303,500,LA-00252
LA,Calcasieu,Pearl Watson Elementary School,0.8571,500,LA-00253
LA,Calcasieu,Prien Lake Elementary School,0.9592,500,LA-00254
LA,Calcasieu,Ray D. Molo Middle Magnet School,0.977,500,LA-00255
LA,Calcasieu,Richard W. Vincent Elementary School,0.975,500,LA-00256
LA,Calcasieu,S. J. Welsh Middle School,0.9915,500,LA-00257
LA,Calcasieu,S. P. Arnett Middle School,0.9766,500,LA-00258
LA,Calcasieu,Sam Houston High School,0.9842,500,LA-00259
LA,Calcasieu,Southwest La. Charter Academy,0.9477,500,LA-00260
LA,Calcasieu,St. John Elementary School,0.9495,500,LA-00261
LA,Calcasieu,St. Louis Catholic High School,0.9675,500,LA-00262
LA,Calcasieu,St. Margaret School,0.9344,500,LA-00263
LA,Calcasieu,Starks High School,0.941166666666667,500,LA-00264
LA,Calcasieu,Sulphur High School,0.9905,500,LA-00265
LA,Calcasieu,T. H. Watkins Elementary School,0.9091,500,LA-00266
LA,Calcasieu,T. S. Cooley Elementary Magnet School,0.9231,500,LA-00267
LA,Calcasieu,Vincent Settlement Elementary School,0.8649,500,LA-00268
LA,Calcasieu,Vinton Elementary School,0.9362,500,LA-00269
LA,Calcasieu,Vinton High School,0.98,500,LA-00270
LA,Calcasieu,Vinton Middle School,1,500,LA-00271
LA,Calcasieu,W. T. Henning Elementary School,0.963,500,LA-00272
LA,Calcasieu,W. W. Lewis Middle School,0.9813,500,LA-00273
LA,Calcasieu,Washington/Marion Magnet High School,0.9722,500,LA-00274
LA,Calcasieu,Westlake High School,1,500,LA-00275
LA,Calcasieu,Westwood Elementary School,0.8729,500,LA-00276
LA,Caldwell,Caldwell Parish High School,0.9872,500,LA-00277
LA,Caldwell,Caldwell Parish Junior High School,1,500,LA-00278
LA,Caldwell,Grayson Elementary School,0.9184,500,LA-00279
LA,Cameron,Grand Lake High School,0.968266666666667,500,LA-00280
LA,Cameron,Hackberry High School,0.929166666666667,500,LA-00281
LA,Cameron,Johnson Bayou High School,1,500,LA-00282
LA,Cameron,South Cameron High School,0.9375,500,LA-00283
LA,Catahoula,Block High School,1,500,LA-00284
LA,Catahoula,Central High School,1,500,LA-00285
LA,Catahoula,Harrisonburg High School,0.981466666666667,500,LA-00286
LA,Catahoula,Jonesville Elementary School,0.9318,500,LA-00287
LA,Catahoula,Sicily Island High School,1,500,LA-00288
LA,Claiborne,Claiborne Academy,0.862966666666667,500,LA-00289
LA,Claiborne,Haynesville Elementary School,0.8864,500,LA-00290
LA,Claiborne,Haynesville Jr./Sr. High School,0.98335,500,LA-00291
LA,Claiborne,Homer Elementary School,0.9344,500,LA-00292
LA,Claiborne,Homer High School,1,500,LA-00293
LA,Claiborne,Homer Junior High School,1,500,LA-00294
LA,Claiborne,Mt. Olive Christian School,1,500,LA-00295
LA,Claiborne,Summerfield High School,0.964533333333333,500,LA-00296
LA,Concordia,Concordia Parish Academy/Cpa,0.9259,500,LA-00297
LA,Concordia,Delta Charter School,0.9737,500,LA-00298
LA,Concordia,Ferriday High School,0.9857,500,LA-00299
LA,Concordia,Ferriday Junior High School,0.9538,500,LA-00300
LA,Concordia,Ferriday Lower Elementary School,0.7632,500,LA-00301
LA,Concordia,Monterey High School,0.951833333333333,500,LA-00302
LA,Concordia,Vidalia High School,0.9787,500,LA-00303
LA,Concordia,Vidalia Junior High School,0.9118,500,LA-00304
LA,Concordia,Vidalia Lower Elementary School,0.9231,500,LA-00305
LA,De Soto,Logansport High School,0.89705,500,LA-00306
LA,De Soto,Mansfield Elementary School Pk-2,0.9796,500,LA-00307
LA,De Soto,Mansfield High School,1,500,LA-00308
LA,De Soto,Mansfield Middle School 5-8,0.9867,500,LA-00309
LA,De Soto,North Desoto Elementary School Pk-2,0.9045,500,LA-00310
LA,De Soto,North Desoto High School,0.9847,500,LA-00311
LA,De Soto,North Desoto Middle School 6-8,0.9679,500,LA-00312
LA,De Soto,Stanley High School,0.9753,500,LA-00313
LA,East Baton Rouge,Advantage Charter Academy,0.879,500,LA-00314
LA,East Baton Rouge,Arlington Preparatory Academy,0.9286,500,LA-00315
LA,East Baton Rouge,Audubon Elementary School,0.8873,500,LA-00316
LA,East Baton Rouge,Baker Heights Elementary School,0.9608,500,LA-00317
LA,East Baton Rouge,Baker High School,0.975,500,LA-00318
LA,East Baton Rouge,Baker Middle School,0.9697,500,LA-00319
LA,East Baton Rouge,Basis Baton Rouge Materra,0.9514,500,LA-00320
LA,East Baton Rouge,Basis Baton Rouge Primary - Mid City,0.9595,500,LA-00321
LA,East Baton Rouge,Baton Rouge High School,0.9823,500,LA-00322
LA,East Baton Rouge,Baton Rouge Ochsner Discovery,0.9074,500,LA-00323
LA,East Baton Rouge,Beechwood Superintendent's Academy,1,500,LA-00324
LA,East Baton Rouge,Belaire High School,0.9008,500,LA-00325
LA,East Baton Rouge,Belfair Academy,0.86455,500,LA-00326
LA,East Baton Rouge,Bellingrath Hills Elementary School,0.9161,500,LA-00327
LA,East Baton Rouge,Bernard Terrace Elementary School,0.7714,500,LA-00328
LA,East Baton Rouge,Bethany Christian School,0.7857,500,LA-00329
